Date,Asset_A,Asset_B,rho_L_0,rho_L_1,rho_F_0,rho_F_1,rho_LF_00,rho_LF_01,rho_LF_10,rho_LF_11
2022-09-21,BBCA.JK,ASII.JK,0.5303030303030303,0.4696969696969697,0.4696969696969697,0.5303030303030303,0.2878787878787879,0.24242424242424243,0.18181818181818182,0.2878787878787879
2022-09-21,BBCA.JK,TLKM.JK,0.5303030303030303,0.4696969696969697,0.5454545454545454,0.45454545454545453,0.3333333333333333,0.19696969696969696,0.21212121212121213,0.25757575757575757
2022-09-21,BBCA.JK,TPIA.JK,0.5303030303030303,0.46969696969696967,0.3939393939393939,0.606060606060606,0.19696969696969696,0.3333333333333333,0.19696969696969696,0.2727272727272727
2022-09-21,ASII.JK,TLKM.JK,0.4696969696969697,0.5303030303030303,0.5454545454545454,0.45454545454545453,0.24242424242424243,0.22727272727272727,0.30303030303030304,0.22727272727272727
2022-09-21,ASII.JK,TPIA.JK,0.4696969696969697,0.5303030303030303,0.3939393939393939,0.6060606060606061,0.22727272727272727,0.24242424242424243,0.16666666666666666,0.36363636363636365
2022-09-21,TLKM.JK,TPIA.JK,0.5454545454545454,0.4545454545454546,0.3939393939393939,0.6060606060606061,0.22727272727272727,0.3181818181818182,0.16666666666666666,0.2878787878787879
2022-10-20,BBCA.JK,ASII.JK,0.5303030303030303,0.46969696969696967,0.4242424242424242,0.5757575757575757,0.22727272727272727,0.30303030303030304,0.19696969696969696,0.2727272727272727
2022-10-20,BBCA.JK,TLKM.JK,0.5303030303030303,0.4696969696969697,0.5,0.5,0.3484848484848485,0.18181818181818182,0.15151515151515152,0.3181818181818182
2022-10-20,BBCA.JK,TPIA.JK,0.5303030303030303,0.4696969696969697,0.3939393939393939,0.6060606060606061,0.16666666666666666,0.36363636363636365,0.22727272727272727,0.24242424242424243
2022-10-20,ASII.JK,TLKM.JK,0.42424242424242425,0.5757575757575758,0.5,0.5,0.21212121212121213,0.21212121212121213,0.2878787878787879,0.2878787878787879
2022-10-20,ASII.JK,TPIA.JK,0.4242424242424242,0.5757575757575757,0.3939393939393939,0.6060606060606061,0.19696969696969696,0.22727272727272727,0.19696969696969696,0.3787878787878788
2022-10-20,TLKM.JK,TPIA.JK,0.5,0.5,0.3939393939393939,0.6060606060606061,0.18181818181818182,0.3181818181818182,0.21212121212121213,0.2878787878787879
2022-11-18,BBCA.JK,ASII.JK,0.5151515151515151,0.48484848484848486,0.40909090909090906,0.5909090909090908,0.24242424242424243,0.2727272727272727,0.16666666666666666,0.3181818181818182
2022-11-18,BBCA.JK,TLKM.JK,0.5151515151515151,0.48484848484848486,0.393939393939394,0.6060606060606061,0.2878787878787879,0.22727272727272727,0.10606060606060606,0.3787878787878788
2022-11-18,BBCA.JK,TPIA.JK,0.5151515151515151,0.48484848484848486,0.4242424242424242,0.5757575757575757,0.19696969696969696,0.3181818181818182,0.22727272727272727,0.25757575757575757
2022-11-18,ASII.JK,TLKM.JK,0.40909090909090906,0.5909090909090909,0.3939393939393939,0.6060606060606061,0.16666666666666666,0.24242424242424243,0.22727272727272727,0.36363636363636365
2022-11-18,ASII.JK,TPIA.JK,0.40909090909090906,0.5909090909090909,0.4242424242424242,0.5757575757575758,0.19696969696969696,0.21212121212121213,0.22727272727272727,0.36363636363636365
2022-11-18,TLKM.JK,TPIA.JK,0.3939393939393939,0.6060606060606061,0.4242424242424242,0.5757575757575758,0.16666666666666666,0.22727272727272727,0.25757575757575757,0.3484848484848485
2022-12-19,BBCA.JK,ASII.JK,0.4696969696969697,0.5303030303030303,0.3333333333333333,0.6666666666666667,0.16666666666666666,0.30303030303030304,0.16666666666666666,0.36363636363636365
2022-12-19,BBCA.JK,TLKM.JK,0.4696969696969697,0.5303030303030303,0.3787878787878788,0.6212121212121212,0.24242424242424243,0.22727272727272727,0.13636363636363635,0.3939393939393939
2022-12-19,BBCA.JK,TPIA.JK,0.4696969696969697,0.5303030303030303,0.4393939393939394,0.5606060606060606,0.22727272727272727,0.24242424242424243,0.21212121212121213,0.3181818181818182
2022-12-19,ASII.JK,TLKM.JK,0.3333333333333333,0.6666666666666667,0.3787878787878788,0.6212121212121212,0.13636363636363635,0.19696969696969696,0.24242424242424243,0.42424242424242425
2022-12-19,ASII.JK,TPIA.JK,0.3333333333333333,0.6666666666666667,0.4393939393939394,0.5606060606060606,0.13636363636363635,0.19696969696969696,0.30303030303030304,0.36363636363636365
2022-12-19,TLKM.JK,TPIA.JK,0.3787878787878788,0.6212121212121212,0.4393939393939394,0.5606060606060606,0.18181818181818182,0.19696969696969696,0.25757575757575757,0.36363636363636365
